time,open,high,low,close,tick_volume,spread,real_volume
2025-03-10 18:01:00,128186.0,128192.0,128171.0,128181.0,505.0,1,1218.0
2025-03-10 18:02:00,128176.0,128207.0,128176.0,128202.0,794.0,1,2408.0
2025-03-10 18:03:00,128192.0,128222.0,128192.0,128222.0,1326.0,1,3298.0
2025-03-10 18:04:00,128222.0,128304.0,128212.0,128248.0,4679.0,1,15362.0
2025-03-10 18:05:00,128248.0,128273.0,128222.0,128268.0,1515.0,1,4314.0
2025-03-10 18:06:00,128263.0,128273.0,128242.0,128248.0,663.0,1,1565.0
2025-03-10 18:07:00,128248.0,128263.0,128222.0,128227.0,746.0,1,2223.0
2025-03-10 18:08:00,128222.0,128242.0,128186.0,128202.0,1539.0,1,4220.0
2025-03-10 18:09:00,128197.0,128207.0,128181.0,128192.0,826.0,1,2166.0
2025-03-10 18:10:00,128197.0,128197.0,128146.0,128161.0,1943.0,1,5974.0
2025-03-10 18:11:00,128166.0,128186.0,128151.0,128171.0,1149.0,1,3343.0
2025-03-10 18:12:00,128166.0,128212.0,128161.0,128192.0,1176.0,1,3490.0
2025-03-10 18:13:00,128192.0,128212.0,128161.0,128161.0,1632.0,1,4462.0
2025-03-10 18:14:00,128161.0,128192.0,128135.0,128181.0,2351.0,1,6784.0
2025-03-10 18:15:00,128181.0,128278.0,128181.0,128227.0,4889.0,1,14474.0
2025-03-10 18:16:00,128232.0,128237.0,128212.0,128227.0,863.0,1,2031.0
2025-03-10 18:17:00,128227.0,128283.0,128222.0,128242.0,2339.0,1,5575.0
2025-03-10 18:18:00,128242.0,128258.0,128212.0,128227.0,879.0,1,2002.0
2025-03-10 18:19:00,128232.0,128263.0,128212.0,128217.0,2224.0,1,5166.0
2025-03-10 18:20:00,128222.0,128232.0,128186.0,128202.0,1217.0,1,2890.0
2025-03-10 18:21:00,128192.0,128212.0,128181.0,128197.0,705.0,1,1338.0
2025-03-10 18:22:00,128197.0,128217.0,128192.0,128197.0,356.0,1,838.0
2025-03-10 18:23:00,128192.0,128242.0,128192.0,128237.0,584.0,1,2672.0
2025-03-10 18:24:00,128237.0,128237.0,128176.0,128202.0,913.0,1,5935.0
2025-03-11 09:00:00,128604.0,128670.0,128604.0,128670.0,2650.0,1,8012.0
2025-03-11 09:01:00,128665.0,128670.0,128421.0,128487.0,35432.0,1,85748.0
2025-03-11 09:02:00,128492.0,128533.0,128354.0,128400.0,18625.0,1,46579.0
2025-03-11 09:03:00,128400.0,128456.0,128242.0,128278.0,20338.0,1,54582.0
2025-03-11 09:04:00,128278.0,128278.0,128166.0,128207.0,23160.0,1,61249.0
2025-03-11 09:05:00,128207.0,128217.0,128003.0,128090.0,32019.0,1,96090.0
2025-03-11 09:06:00,128085.0,128197.0,128054.0,128176.0,18178.0,1,58606.0
2025-03-11 09:07:00,128176.0,128288.0,128171.0,128278.0,17941.0,1,53197.0
2025-03-11 09:08:00,128283.0,128344.0,128242.0,128293.0,16704.0,1,46514.0
2025-03-11 09:09:00,128298.0,128319.0,128242.0,128268.0,7933.0,1,21743.0
2025-03-11 09:10:00,128263.0,128278.0,128146.0,128166.0,20936.0,1,61863.0
2025-03-11 09:11:00,128166.0,128186.0,128135.0,128146.0,7360.0,1,22458.0
2025-03-11 09:12:00,128146.0,128176.0,128115.0,128156.0,8209.0,1,23624.0
2025-03-11 09:13:00,128161.0,128197.0,128146.0,128181.0,7419.0,1,19656.0
2025-03-11 09:14:00,128176.0,128181.0,128125.0,128151.0,4966.0,1,13524.0
2025-03-11 09:15:00,128151.0,128186.0,128135.0,128146.0,5691.0,1,16128.0
2025-03-11 09:16:00,128146.0,128207.0,128115.0,128202.0,10534.0,1,29735.0
2025-03-11 09:17:00,128197.0,128319.0,128186.0,128319.0,16183.0,1,46913.0
2025-03-11 09:18:00,128314.0,128375.0,128242.0,128293.0,19598.0,1,60770.0
2025-03-11 09:19:00,128293.0,128354.0,128293.0,128309.0,8642.0,1,27548.0
2025-03-11 09:20:00,128309.0,128344.0,128278.0,128304.0,7610.0,1,21954.0
2025-03-11 09:21:00,128309.0,128349.0,128278.0,128344.0,6794.0,1,20493.0
2025-03-11 09:22:00,128339.0,128441.0,128329.0,128390.0,25324.0,1,76851.0
2025-03-11 09:23:00,128395.0,128405.0,128278.0,128293.0,15596.0,1,48313.0
2025-03-11 09:24:00,128293.0,128354.0,128283.0,128354.0,6790.0,1,22723.0
2025-03-11 09:25:00,128354.0,128467.0,128339.0,128446.0,17764.0,1,53254.0
2025-03-11 09:26:00,128446.0,128456.0,128360.0,128375.0,10013.0,1,29874.0
2025-03-11 09:27:00,128380.0,128400.0,128365.0,128385.0,4213.0,1,12620.0
2025-03-11 09:28:00,128380.0,128421.0,128360.0,128410.0,5503.0,1,16607.0
2025-03-11 09:29:00,128410.0,128456.0,128400.0,128426.0,6048.0,1,17705.0
2025-03-11 09:30:00,128421.0,128456.0,128360.0,128360.0,10911.0,1,33574.0
2025-03-11 09:31:00,128360.0,128395.0,128309.0,128360.0,13654.0,1,42453.0
2025-03-11 09:32:00,128360.0,128360.0,128314.0,128334.0,5348.0,1,16572.0
2025-03-11 09:33:00,128339.0,128344.0,128309.0,128334.0,4139.0,1,13199.0
2025-03-11 09:34:00,128334.0,128334.0,128293.0,128304.0,5423.0,1,16789.0
2025-03-11 09:35:00,128309.0,128375.0,128304.0,128334.0,6446.0,1,19680.0
2025-03-11 09:36:00,128329.0,128339.0,128288.0,128319.0,5972.0,1,18812.0
2025-03-11 09:37:00,128324.0,128334.0,128288.0,128293.0,3751.0,1,11049.0
2025-03-11 09:38:00,128288.0,128293.0,128197.0,128232.0,22716.0,1,71349.0
2025-03-11 09:39:00,128232.0,128288.0,128197.0,128242.0,8808.0,1,28331.0
2025-03-11 09:40:00,128248.0,128253.0,128207.0,128212.0,5678.0,1,17791.0
2025-03-11 09:41:00,128217.0,128222.0,128161.0,128176.0,9033.0,1,26410.0
2025-03-11 09:42:00,128176.0,128232.0,128156.0,128212.0,9640.0,1,30804.0
2025-03-11 09:43:00,128217.0,128232.0,128156.0,128222.0,10067.0,1,30975.0
2025-03-11 09:44:00,128222.0,128253.0,128212.0,128232.0,7206.0,1,21991.0
2025-03-11 09:45:00,128237.0,128273.0,128197.0,128242.0,7181.0,1,21605.0
2025-03-11 09:46:00,128242.0,128253.0,128207.0,128237.0,3643.0,1,11225.0
2025-03-11 09:47:00,128232.0,128248.0,128212.0,128242.0,3258.0,1,10172.0
2025-03-11 09:48:00,128242.0,128283.0,128227.0,128268.0,6407.0,1,18841.0
2025-03-11 09:49:00,128263.0,128273.0,128227.0,128253.0,3706.0,1,11214.0
2025-03-11 09:50:00,128248.0,128253.0,128171.0,128181.0,7456.0,1,24158.0
2025-03-11 09:51:00,128176.0,128248.0,128166.0,128237.0,6867.0,1,22204.0
2025-03-11 09:52:00,128237.0,128242.0,128186.0,128202.0,5816.0,1,18699.0
2025-03-11 09:53:00,128202.0,128202.0,128141.0,128166.0,8331.0,1,25899.0
2025-03-11 09:54:00,128171.0,128171.0,128135.0,128151.0,4484.0,1,12678.0
2025-03-11 09:55:00,128146.0,128207.0,128120.0,128166.0,14390.0,1,45840.0
2025-03-11 09:56:00,128171.0,128197.0,128146.0,128166.0,4156.0,1,13175.0
2025-03-11 09:57:00,128171.0,128176.0,128146.0,128171.0,2553.0,1,7750.0
2025-03-11 09:58:00,128171.0,128171.0,128100.0,128110.0,8977.0,1,26619.0
2025-03-11 09:59:00,128105.0,128156.0,128079.0,128135.0,11764.0,1,33834.0
2025-03-11 10:00:00,128135.0,128181.0,128085.0,128100.0,15919.0,1,52669.0
2025-03-11 10:01:00,128100.0,128115.0,128044.0,128074.0,17584.0,1,55897.0
2025-03-11 10:02:00,128074.0,128278.0,128064.0,128232.0,34147.0,1,104012.0
2025-03-11 10:03:00,128232.0,128253.0,128181.0,128227.0,13260.0,1,42958.0
2025-03-11 10:04:00,128222.0,128319.0,128141.0,128176.0,30211.0,1,91991.0
2025-03-11 10:05:00,128181.0,128232.0,128135.0,128192.0,14242.0,1,44958.0
2025-03-11 10:06:00,128192.0,128237.0,128064.0,128227.0,28475.0,1,91484.0
2025-03-11 10:07:00,128227.0,128248.0,128156.0,128217.0,12177.0,1,40118.0
2025-03-11 10:08:00,128217.0,128253.0,128186.0,128237.0,8001.0,1,24428.0
2025-03-11 10:09:00,128242.0,128242.0,128110.0,128130.0,12555.0,1,38668.0
2025-03-11 10:10:00,128130.0,128166.0,128090.0,128120.0,11924.0,1,36579.0
2025-03-11 10:11:00,128120.0,128141.0,127896.0,127922.0,39674.0,1,118901.0
2025-03-11 10:12:00,127927.0,127998.0,127825.0,127993.0,35054.0,1,105515.0
2025-03-11 10:13:00,127988.0,128146.0,127952.0,128120.0,21721.0,1,65987.0
2025-03-11 10:14:00,128125.0,128130.0,128008.0,128095.0,17372.0,1,54503.0
2025-03-11 10:15:00,128100.0,128181.0,128074.0,128110.0,22731.0,1,68513.0
2025-03-11 10:16:00,128115.0,128125.0,128044.0,128069.0,11784.0,1,34836.0
2025-03-11 10:17:00,128069.0,128125.0,128059.0,128095.0,7861.0,1,22461.0
2025-03-11 10:18:00,128095.0,128110.0,127967.0,127993.0,15435.0,1,45397.0
2025-03-11 10:19:00,127998.0,128008.0,127927.0,128008.0,15127.0,1,47055.0
2025-03-11 10:20:00,128008.0,128013.0,127667.0,127718.0,42649.0,1,141137.0
2025-03-11 10:21:00,127713.0,127784.0,127641.0,127718.0,27829.0,1,90279.0
2025-03-11 10:22:00,127713.0,127733.0,127636.0,127667.0,13376.0,1,40669.0
2025-03-11 10:23:00,127662.0,127687.0,127570.0,127662.0,24677.0,1,82023.0
2025-03-11 10:24:00,127662.0,127667.0,127529.0,127601.0,19337.0,1,63283.0
2025-03-11 10:25:00,127601.0,127606.0,127524.0,127565.0,14883.0,1,48453.0
2025-03-11 10:26:00,127570.0,127575.0,127473.0,127535.0,19323.0,1,64125.0
2025-03-11 10:27:00,127529.0,127550.0,127463.0,127524.0,13500.0,1,43002.0
2025-03-11 10:28:00,127524.0,127601.0,127479.0,127535.0,14158.0,1,42611.0
2025-03-11 10:29:00,127540.0,127616.0,127509.0,127565.0,11957.0,1,36394.0
2025-03-11 10:30:00,127565.0,127687.0,127550.0,127647.0,24228.0,1,76128.0
2025-03-11 10:31:00,127647.0,127652.0,127570.0,127606.0,15156.0,1,50091.0
2025-03-11 10:32:00,127606.0,127718.0,127545.0,127692.0,19749.0,1,60975.0
2025-03-11 10:33:00,127698.0,127789.0,127667.0,127687.0,23463.0,1,83796.0
2025-03-11 10:34:00,127682.0,127708.0,127601.0,127606.0,12972.0,1,43683.0
2025-03-11 10:35:00,127606.0,127647.0,127575.0,127585.0,13224.0,1,42329.0
2025-03-11 10:36:00,127585.0,127611.0,127514.0,127606.0,17015.0,1,52968.0
2025-03-11 10:37:00,127606.0,127621.0,127433.0,127524.0,27735.0,1,90203.0
2025-03-11 10:38:00,127529.0,127591.0,127489.0,127550.0,13921.0,1,42621.0
2025-03-11 10:39:00,127550.0,127738.0,127535.0,127713.0,21180.0,1,68889.0
2025-03-11 10:40:00,127708.0,127713.0,127529.0,127555.0,22980.0,1,74636.0
2025-03-11 10:41:00,127555.0,127560.0,127422.0,127499.0,23023.0,1,77469.0
2025-03-11 10:42:00,127494.0,127596.0,127468.0,127591.0,14914.0,1,45430.0
2025-03-11 10:43:00,127585.0,127631.0,127555.0,127580.0,13137.0,1,43270.0
2025-03-11 10:44:00,127580.0,127698.0,127565.0,127596.0,15467.0,1,50201.0
2025-03-11 10:45:00,127596.0,127611.0,127377.0,127387.0,26742.0,1,86852.0
2025-03-11 10:46:00,127387.0,127428.0,127356.0,127382.0,16281.0,1,53024.0
2025-03-11 10:47:00,127382.0,127422.0,127331.0,127397.0,15492.0,1,48004.0
2025-03-11 10:48:00,127397.0,127484.0,127356.0,127453.0,15843.0,1,48144.0
2025-03-11 10:49:00,127453.0,127489.0,127377.0,127448.0,12080.0,1,37794.0
2025-03-11 10:50:00,127448.0,127453.0,127377.0,127438.0,10002.0,1,32204.0
2025-03-11 10:51:00,127443.0,127524.0,127438.0,127489.0,13958.0,1,48104.0
2025-03-11 10:52:00,127489.0,127514.0,127433.0,127463.0,8815.0,1,27040.0
2025-03-11 10:53:00,127458.0,127494.0,127438.0,127484.0,4043.0,1,11386.0
2025-03-11 10:54:00,127489.0,127509.0,127443.0,127443.0,5453.0,1,16361.0
2025-03-11 10:55:00,127443.0,127448.0,127321.0,127341.0,18512.0,1,64981.0
2025-03-11 10:56:00,127341.0,127402.0,127285.0,127321.0,21164.0,1,74130.0
2025-03-11 10:57:00,127321.0,127346.0,127300.0,127316.0,6042.0,1,19118.0
2025-03-11 10:58:00,127310.0,127361.0,127280.0,127331.0,9527.0,1,29881.0
2025-03-11 10:59:00,127336.0,127463.0,127326.0,127407.0,14362.0,1,40659.0
2025-03-11 11:00:00,127402.0,127463.0,127260.0,127433.0,25379.0,1,78424.0
2025-03-11 11:01:00,127433.0,127494.0,127341.0,127473.0,21260.0,1,74951.0
2025-03-11 11:02:00,127479.0,127545.0,127422.0,127484.0,19125.0,1,65314.0
2025-03-11 11:03:00,127484.0,127494.0,127366.0,127402.0,14972.0,1,45870.0
2025-03-11 11:04:00,127402.0,127412.0,127229.0,127285.0,23019.0,1,68351.0
2025-03-11 11:05:00,127280.0,127377.0,127260.0,127356.0,15400.0,1,46162.0
2025-03-11 11:06:00,127361.0,127407.0,127346.0,127397.0,10108.0,1,28762.0
2025-03-11 11:07:00,127392.0,127453.0,127366.0,127397.0,11673.0,1,34617.0
2025-03-11 11:08:00,127392.0,127402.0,127280.0,127305.0,10846.0,1,36136.0
2025-03-11 11:09:00,127305.0,127402.0,127295.0,127356.0,11868.0,1,37016.0
2025-03-11 11:10:00,127351.0,127361.0,127198.0,127214.0,16410.0,1,51780.0
2025-03-11 11:11:00,127214.0,127239.0,127097.0,127163.0,29459.0,1,95584.0
2025-03-11 11:12:00,127163.0,127193.0,127142.0,127158.0,9441.0,1,27436.0
2025-03-11 11:13:00,127158.0,127183.0,127102.0,127112.0,9542.0,1,27860.0
2025-03-11 11:14:00,127107.0,127127.0,127046.0,127086.0,17388.0,1,55634.0
2025-03-11 11:15:00,127086.0,127107.0,127041.0,127102.0,10994.0,1,32715.0
2025-03-11 11:16:00,127102.0,127122.0,127010.0,127015.0,13622.0,1,44115.0
2025-03-11 11:17:00,127015.0,127041.0,126923.0,127025.0,23412.0,1,85569.0
2025-03-11 11:18:00,127025.0,127086.0,127010.0,127071.0,11746.0,1,37497.0
2025-03-11 11:19:00,127076.0,127127.0,127041.0,127051.0,12008.0,1,38348.0
2025-03-11 11:20:00,127056.0,127081.0,127015.0,127076.0,9474.0,1,30647.0
2025-03-11 11:21:00,127076.0,127086.0,127010.0,127035.0,7459.0,1,23402.0
2025-03-11 11:22:00,127030.0,127041.0,126959.0,127005.0,9958.0,1,32562.0
2025-03-11 11:23:00,127010.0,127030.0,126974.0,127005.0,5731.0,1,19304.0
2025-03-11 11:24:00,127010.0,127051.0,126964.0,127020.0,7883.0,1,26143.0
2025-03-11 11:25:00,127025.0,127035.0,126979.0,127000.0,5088.0,1,16164.0
2025-03-11 11:26:00,127000.0,127030.0,126949.0,126969.0,7361.0,1,23594.0
2025-03-11 11:27:00,126974.0,127025.0,126949.0,127025.0,6769.0,1,20819.0
2025-03-11 11:28:00,127025.0,127030.0,126939.0,126949.0,7465.0,1,23908.0
2025-03-11 11:29:00,126949.0,126990.0,126944.0,126969.0,4910.0,1,15291.0
2025-03-11 11:30:00,126974.0,127051.0,126969.0,127035.0,11662.0,1,36868.0
2025-03-11 11:31:00,127030.0,127076.0,127015.0,127025.0,8405.0,1,27925.0
2025-03-11 11:32:00,127025.0,127030.0,126974.0,127000.0,6313.0,1,20955.0
2025-03-11 11:33:00,127000.0,127046.0,126995.0,127030.0,5404.0,1,16278.0
2025-03-11 11:34:00,127030.0,127041.0,126918.0,126944.0,13218.0,1,47269.0
2025-03-11 11:35:00,126944.0,126969.0,126913.0,126928.0,8841.0,1,32290.0
2025-03-11 11:36:00,126923.0,127010.0,126913.0,126990.0,9893.0,1,31269.0
2025-03-11 11:37:00,126990.0,126995.0,126888.0,126918.0,13083.0,1,43409.0
2025-03-11 11:38:00,126923.0,126954.0,126903.0,126928.0,4831.0,1,15545.0
2025-03-11 11:39:00,126928.0,126944.0,126862.0,126898.0,11877.0,1,40518.0
2025-03-11 11:40:00,126898.0,126959.0,126883.0,126888.0,10786.0,1,36401.0
2025-03-11 11:41:00,126888.0,126888.0,126827.0,126842.0,11724.0,1,37604.0
2025-03-11 11:42:00,126837.0,126847.0,126801.0,126837.0,10048.0,1,32833.0
2025-03-11 11:43:00,126837.0,127041.0,126832.0,127020.0,20889.0,1,69749.0
2025-03-11 11:44:00,127020.0,127056.0,126990.0,127000.0,12287.0,1,39503.0
2025-03-11 11:45:00,127000.0,127071.0,126954.0,127035.0,14800.0,1,49224.0
2025-03-11 11:46:00,127030.0,127051.0,126995.0,127005.0,6618.0,1,22275.0
2025-03-11 11:47:00,127005.0,127030.0,126985.0,127020.0,4610.0,1,13451.0
2025-03-11 11:48:00,127020.0,127051.0,127000.0,127051.0,4258.0,1,12290.0
2025-03-11 11:49:00,127051.0,127051.0,126974.0,127000.0,5866.0,1,17707.0
2025-03-11 11:50:00,127000.0,127035.0,126964.0,126995.0,5851.0,1,18736.0
2025-03-11 11:51:00,127000.0,127020.0,126964.0,126995.0,4744.0,1,14359.0
2025-03-11 11:52:00,126990.0,127122.0,126964.0,127097.0,16750.0,1,52976.0
2025-03-11 11:53:00,127102.0,127158.0,127051.0,127066.0,16190.0,1,53763.0
2025-03-11 11:54:00,127066.0,127086.0,126969.0,126979.0,11801.0,1,38985.0
2025-03-11 11:55:00,126974.0,126990.0,126928.0,126959.0,11934.0,1,38140.0
2025-03-11 11:56:00,126959.0,127010.0,126939.0,126979.0,7493.0,1,25047.0
2025-03-11 11:57:00,126979.0,126979.0,126918.0,126954.0,7718.0,1,24164.0
2025-03-11 11:58:00,126954.0,126959.0,126908.0,126918.0,5614.0,1,16761.0
2025-03-11 11:59:00,126918.0,126949.0,126883.0,126898.0,7304.0,1,23586.0
2025-03-11 12:00:00,126898.0,126969.0,126867.0,126944.0,10518.0,1,34163.0
2025-03-11 12:01:00,126944.0,126990.0,126923.0,126954.0,9053.0,1,30169.0
2025-03-11 12:02:00,126954.0,126964.0,126923.0,126949.0,3114.0,1,8505.0
2025-03-11 12:03:00,126944.0,126954.0,126918.0,126923.0,2845.0,1,8532.0
2025-03-11 12:04:00,126923.0,126928.0,126857.0,126883.0,8047.0,1,26410.0
2025-03-11 12:05:00,126883.0,126959.0,126878.0,126908.0,8046.0,1,25129.0
2025-03-11 12:06:00,126908.0,126918.0,126888.0,126903.0,3255.0,1,8880.0
2025-03-11 12:07:00,126903.0,126939.0,126883.0,126898.0,6129.0,1,18646.0
2025-03-11 12:08:00,126898.0,126898.0,126832.0,126852.0,9989.0,1,35682.0
2025-03-11 12:09:00,126857.0,126969.0,126842.0,126954.0,12567.0,1,45119.0
2025-03-11 12:10:00,126959.0,126964.0,126888.0,126898.0,6389.0,1,21901.0
2025-03-11 12:11:00,126903.0,126923.0,126735.0,126786.0,23673.0,1,86465.0
2025-03-11 12:12:00,126781.0,126883.0,126781.0,126811.0,12942.0,1,47274.0
2025-03-11 12:13:00,126816.0,126867.0,126791.0,126847.0,7041.0,1,26543.0
2025-03-11 12:14:00,126842.0,126903.0,126842.0,126883.0,5434.0,1,17902.0
2025-03-11 12:15:00,126883.0,126934.0,126872.0,126923.0,9823.0,1,31248.0
2025-03-11 12:16:00,126928.0,126944.0,126888.0,126934.0,5153.0,1,15564.0
(Content truncated due to size limit. Use line ranges to read remaining content)